respondent_id,degree_program,task_data_entry,task_documents,task_computer_use,task_data_analysis,task_physical,task_other,task_client_comms,task_internal_comms,task_managing,task_decision_making,task_creative,task_teaching,task_caregiving,skill_financial_statements,skill_tax_computation,skill_auditing,skill_cost_accounting,skill_bookkeeping,skill_business_law,skill_management_accounting,skill_pfrs,skill_computerized_accounting,skill_data_interpretation,skill_marketing_principles,skill_human_resource_mgmt,skill_operations_management,skill_business_communication,skill_financial_management,skill_entrepreneurship,skill_business_ethics,skill_strategic_management,skill_consumer_behavior,skill_business_research,skill_programming,skill_database_management,skill_network_administration,skill_web_development,skill_systems_analysis,skill_cybersecurity,skill_technical_documentation,skill_software_testing,skill_cloud_computing,skill_it_project_management,skill_algorithms_ds,skill_software_engineering,skill_operating_systems,skill_computer_architecture,skill_machine_learning_basics,skill_theory_of_computation,skill_mobile_development,skill_parallel_computing,skill_research_methods_cs,skill_capstone_systems,skill_lesson_planning,skill_classroom_management,skill_curriculum_development,skill_educational_assessment,skill_child_development,skill_inclusive_education,skill_teaching_strategies,skill_educational_technology,skill_professional_ethics_ed,skill_community_engagement,skill_patient_assessment,skill_medication_administration,skill_health_education,skill_nursing_care_planning,skill_infection_control,skill_emergency_care,skill_maternal_child_nursing,skill_community_health_nursing,skill_mental_health_nursing,skill_nursing_research,vulnerability_score
1002,BS Computer Science,0.007254425568931628,0.05967275508543196,0.24276215959278918,0.3042978572018886,0.003217369283157961,0.0,0.0412468736565949,0.0820259058819298,0.0192485979910426,0.2378885220161889,0.0,0.002385533722044388,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387
1003,BS Computer Science,0.034295004604127294,0.02085269459511722,0.2625749349730016,0.2068947603509608,0.0,0.006322879365288653,0.043906945504909145,0.13294245898375023,0.031571609666585156,0.20428265792706493,0.023263229856696918,0.033092824172498016,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3247
1004,BS Computer Science,0.05319364631836137,0.02696207695049432,0.3536168673003479,0.3170889469414905,0.012845872426002382,0.0,0.02133756250051405,0.044137555790642144,0.03051502650532555,0.10022700659689361,0.0177509161361691,0.0,0.02232452253375924,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3665
1005,BS Computer Science,0.04547631385361925,0.0229102248210201,0.5208693669383917,0.2485120391061959,0.0,0.0,0.03353425727102919,0.06930968664508137,0.03676102723288754,0.004822355037258937,0.011027239948190694,0.004735208951699072,0.0020422801946262453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3401
1006,BS Computer Science,0.032391579590304004,0.031515446011540514,0.31316915141410395,0.3154075447034106,0.0,0.006650365089149078,0.03133912185902453,0.09285963853096728,0.013907159561441973,0.16196087716999244,0.0007991160700657474,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3303
1007,BS Computer Science,0.05793050784955695,0.048789764305045794,0.3637509550023328,0.25437482358917274,0.0,0.0,0.012721790052193992,0.109617664096859,0.015703040434522104,0.09885848643066836,0.0,0.013818389863282399,0.024434578376365736,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3592
1008,BS Computer Science,0.03819022631728765,0.05877956949528608,0.33028346501549616,0.18539171935814205,0.021030563053998138,0.0030997826900171833,0.033900607847345894,0.061867105816236403,0.013336138721495855,0.20031715534845876,0.03291008469683085,0.020893581639405235,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3714
1009,BS Computer Science,0.04912680571755944,0.019814680873231332,0.2570044722418585,0.2538957489316759,0.0,0.0,0.0724922541315795,0.0752176594893425,0.022670342870956154,0.19766323583405795,0.0076649758519761755,0.023160126604768187,0.021289697452994367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.325
1010,BS Computer Science,0.042144538976371236,0.007185336002594101,0.46888237298501384,0.1900394009821411,0.0,0.0,0.03768888743845229,0.050963032495247716,0.006534468615178912,0.17210001252235768,0.0012482438124679013,0.004286262897294547,0.01892744327288053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3319
1011,BS Computer Science,0.046485418175459606,0.029926764901176028,0.21609874354263942,0.20751834488794024,0.004125444209869502,0.0,0.06862942362631194,0.06700496446499947,0.03462419445689104,0.3000402807514212,0.021120048006612307,0.004426372976679273,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1912
1012,BS Computer Science,0.049710926604109515,0.03250893462562672,0.3631716503901837,0.18485488463784086,0.0,0.008442832630231475,0.046191592805930944,0.06113779590830252,0.010714816297936915,0.20987889658437775,0.015098444295430166,0.012581936127131208,0.005707289092898267,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4268
1013,BS Computer Science,0.03618339243281609,0.06860497973866034,0.433508361584584,0.11023333987311237,0.0,0.0034803455642544124,0.02494906332190436,0.07590148542899819,0.031537441157971836,0.16496093136790702,0.0027662785188567454,0.043711268406262875,0.004163112604671763,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2948
1014,BS Computer Science,0.06621633851992366,0.05183490276190187,0.1756583942491276,0.16012398628706473,0.009503700674434455,0.020928516050501497,0.057569550157594344,0.10940196938451875,0.05116441319494727,0.21541728841740435,0.032031097435606656,0.05014984286697488,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3123
1015,BS Computer Science,0.02692987171649141,0.03960463032629243,0.34563443855334797,0.21064480006354408,0.0003852306538513835,0.00708515429346607,0.026782676786601785,0.02720044871707584,0.03698804631959374,0.23213335262778795,0.002372632942056853,0.017978205775653892,0.02626051122423667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4021
1016,BS Computer Science,0.042576052147462205,0.008242365463991954,0.2760774790826131,0.2178848425663906,0.0,0.0,0.057359020203707596,0.06335597585110435,0.03985579658838218,0.2513908347119812,0.012531822101839419,0.020014097964097477,0.01071171331842994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2686
1017,BS Computer Science,0.04610424493723408,0.08963734108773408,0.2744500873015609,0.22199283386012966,0.006065924040953243,0.0,0.050393359501063655,0.07056833112381738,0.03483427871453342,0.14484924252968306,0.006816611294997017,0.04092327635689354,0.013364469251399901,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.2464
1018,BS Computer Science,0.04086992846592564,0.026742006347239063,0.40264795169649886,0.17740387994391316,0.0,0.0,0.05193880495920288,0.09652487757220557,0.015142731246018563,0.1327693106942177,0.031061849159970442,0.024898659914808028,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3169
1019,BS Computer Science,0.04336057574622664,0.040211715920963974,0.34671915189239594,0.18817443134416495,0.0,0.0,0.028717532751438995,0.057606644570203785,0.008325982392141261,0.213992111011295,0.03707569230779085,0.02944619281890453,0.0063699692444741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2966
1020,BS Computer Science,0.060240369216087296,0.050276683546759376,0.4015534691534821,0.18357246055088755,0.0,0.005913708615870938,0.05733400949610514,0.05428665282851508,0.026242502870535193,0.15164104152976474,0.008939102191992714,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3084
1021,BS Computer Science,0.0119910590108938,0.04202553744370627,0.16715622452795365,0.23877372096296298,0.0,0.012085073829812713,0.0699218026485048,0.0710431522452161,0.07219115734983803,0.26047844527401365,0.011261814830257521,0.0404602417201724,0.0026117701566679727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2882
1022,BS Computer Science,0.0281820872186185,0.020005310538224495,0.3242638855067124,0.2669263606540444,0.0,0.01164171303583595,0.018733448076887975,0.08173067240035735,0.03985950669378161,0.15302296877841556,0.011543501906772898,0.03929909825844065,0.004791446931908234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.3901
1023,BS Computer Science,0.011005534080585879,0.037815513245829234,0.45054890790550994,0.1884855249892401,0.013056713476103777,0.0,0.04318753389845487,0.043572915369354,0.028674992703055978,0.17656508752329483,0.001539320278257364,0.005547956530313936,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2338
1024,BS Computer Science,0.031697921278113245,0.04754960045549458,0.34000342086480173,0.2073699519858801,0.0,0.001824041013673126,0.024161333574756878,0.08220645638014071,0.006398783008943727,0.22155812637474215,0.011545735281533465,0.017874179992682055,0.00781044978923827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3459
1025,BS Computer Science,0.016377095743738242,0.03208457448379807,0.6230989708997363,0.11976272759931762,0.01932982385918899,0.0,0.013445142620512739,0.043143555386095045,0.020436982284222496,0.10744071475315424,0.004797938467515485,0.0,8.247390272065087e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3157
1026,BS Computer Science,0.02514947008766498,0.030294537664661232,0.3050234499284735,0.21487027919619375,0.0,0.017690556307369935,0.033334842394462535,0.10346337849742245,0.033698979153786036,0.16552128872587984,0.033228710206606164,0.03751803101837012,0.00020647681910949072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2621
1027,BS Computer Science,0.019221350060641663,0.03947885099127355,0.24718218975129558,0.22110662703881825,0.026769163940977503,0.0,0.0531404043443985,0.06820110748725719,0.030522654185277345,0.21395929976452865,0.046513561026806746,0.022942089170651058,0.010962702238073996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2365
1028,BS Computer Science,0.042789371696345606,0.058750141661496044,0.32301590130649077,0.18514632985778412,0.012659111816951424,0.0,0.04418364580669252,0.09932313254100238,0.01117985225394815,0.2159966780085851,0.0,0.002580883501547704,0.004374951549156236,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351
1029,BS Computer Science,0.03442406211768588,0.0534311400451767,0.3308674035344728,0.13748706320078047,0.0,0.0,0.07840341871928025,0.12851233684103242,0.03617585913819296,0.1902300321457242,0.005096398542589585,0.0053722857150646335,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3735
1030,BS Computer Science,0.0697723771025472,0.026589919061563033,0.4008600402264689,0.12024394537509245,0.0,0.0,0.03944031701288766,0.0742469693273932,0.0414418138840522,0.18948664730317386,0.013645892337341176,0.0036817097505054738,0.02059036861897503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3408
1031,BS Computer Science,0.02978767346057434,0.041245550949697875,0.46666493522002644,0.1601292406115117,0.01973207595741391,0.02304761615083666,0.02687112301222922,0.05939563390812408,0.024976926569217028,0.12506795307439408,0.02308127108597458,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.3674
1032,BS Computer Science,0.02143836211786081,0.05426152689926252,0.23315752220388083,0.25702777916725,0.0,0.0,0.0479879411539577,0.0632406204826815,0.036735037832854346,0.22596623994094467,0.03751003840543685,0.02267493179587062,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2585
1033,BS Computer Science,0.03134029632486896,0.03404360721634161,0.23615830056508338,0.20979229650788125,0.005574747159098155,0.03779889435111008,0.05822405748237099,0.09443168429249969,0.02938466470001185,0.15937279294582274,0.03762468594056662,0.062352918584361976,0.0039010539299826922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3027
1034,BS Computer Science,0.056967456473001936,0.04159408095039101,0.30116716785535186,0.21847187409517443,0.012977782895550755,0.019580710536579914,0.030530204176242016,0.08072922354844002,0.03180757180654715,0.15030675056389256,0.014738612240968424,0.03774825659064536,0.0033803082672145125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2388
1035,BS Computer Science,0.02871925137819223,0.053148004434648274,0.34378248786112947,0.1214434881908585,0.0,0.011062442137908909,0.017100607582283645,0.06081933614144183,0.08741481796276675,0.24848253066835838,0.025214589849276298,0.0028124437931357086,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2779
1036,BS Computer Science,0.047468607839606804,0.05131102932654413,0.413430327581509,0.24148834029559701,0.0,0.002414081803796471,0.012131188677737161,0.056015380301851506,0.012277264136962233,0.12728553872218812,0.01638407990475861,0.0013590368323130263,0.01843512457713591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.3337
1037,BS Computer Science,0.04951782269019352,0.021276184684947262,0.28140751845451484,0.2247464683750325,0.015855614266141835,0.012127556925841625,0.03112435312191426,0.07405024938442883,0.007580253611494047,0.2381967192139022,0.020601252342066712,0.014210432909624865,0.009305574019897641,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3218
1038,BS Computer Science,0.02714157552446219,0.023966092177146067,0.3115710061668773,0.16182252115974893,0.0,0.017267096893702608,0.05665597624225994,0.09784969384968224,0.04738566708112,0.1762320235949663,0.013697364818748914,0.0467251497477451,0.019685832743540604,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.3314
1039,BS Computer Science,0.04802368207312593,0.054506905223840746,0.3686925219835374,0.14875892715620842,0.0,0.0,0.03777952818126593,0.08290721815362506,0.007499929995335952,0.21331623704723185,0.03004911371231724,0.0,0.008465936473511574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2455
1040,BS Computer Science,0.051002926923572785,0.036833151159187526,0.40666084485282217,0.19154095999843368,0.0048481622503144,0.0,0.03984161900924653,0.09207322036315058,0.03890165260367407,0.09794222028323989,0.03504902658101509,0.0002436788489043624,0.005062537126438919,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2437
1041,BS Computer Science,0.042468433937229856,0.0447883932766418,0.26679340215873104,0.3030362397002762,0.0,0.0011160106518636923,0.023834804622235983,0.04453949762996291,0.013204722590044932,0.19634999067395287,0.03353973387707754,0.0303287708819832,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4002
1042,BS Computer Science,0.023962877640189367,0.05310232958958868,0.3196615880923459,0.3349779615954055,0.0,0.0007275893580420648,0.030310646448350773,0.039527290145226,0.026841518603948972,0.12130290786879747,0.03291700427334019,0.016668286384765287,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2714
1043,BS Computer Science,0.05487707775414133,0.06125863222095051,0.25961380821616736,0.2898236747667588,0.0025827456555482507,0.009210382746239634,0.02678332066858026,0.10088465627645558,0.00041161729634718754,0.11203705657005082,0.06017903476116709,0.02233799306759313,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2036
1044,BS Computer Science,0.03044338791218926,0.007964167493418892,0.19013948387689253,0.38848244028479356,0.0,0.019770415310357947,0.03201773781992136,0.09761139101302754,0.0,0.2044358811991785,0.01468422639487176,0.014450868695348822,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3247
1045,BS Computer Science,0.05966529855130155,0.09456234527604664,0.11500934838563276,0.17288944157428218,0.007468318697344149,0.0,0.059488923341064245,0.06560297866406033,0.05449967102180561,0.22639376438292375,0.039429997404788704,0.06301234993804339,0.04197756276270675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2871
1046,BS Computer Science,0.046348854076304735,0.016565010163625788,0.353313310982031,0.23987753246460283,0.013613054335500885,0.009175390599143315,0.015324446363338915,0.07296342514856327,0.03059136785183412,0.14361710586114781,0.03072411382422065,0.0070117766229726404,0.02087461170671391,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2709
1047,BS Computer Science,0.025709862715096773,0.04122241729865957,0.30793969401046756,0.2298744843015176,0.018918106285699458,0.0,0.038854186192185794,0.06068122361210306,0.019160774967977513,0.24343856019608526,0.0,0.014200690420207414,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2425
1048,BS Computer Science,0.04057317668588111,0.04255088529159553,0.3150787399370863,0.21422382826541006,0.018330433470604215,0.010990178584274363,0.035284256210126964,0.06475759100895025,0.042823613708596685,0.1763251973558664,0.014504425566117796,0.0005939098037035719,0.023963764111786932,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24
1049,BS Computer Science,0.040718156077229985,0.03696014200323063,0.3011279930968473,0.27538249793401715,0.013718696130157592,0.011808253951224947,0.048611790885406604,0.0769923660533553,0.04276259663051555,0.09805604083911225,0.018948609258450832,0.027572609939617326,0.007340247200834434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.373
1050,BS Computer Science,0.04578418973527944,0.05019753268834219,0.16487308515382545,0.3303221707843046,0.0,0.01646982990637738,0.08831513405733435,0.054649390662570865,0.038110852207630504,0.17989191659869871,0.031385898205636406,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2188
1051,BS Computer Science,0.03855382081913261,0.025046242320618646,0.41451246393244373,0.13436411755736913,0.004867726062263998,0.008140815108253353,0.03475369713184133,0.050703722405492514,0.06282335510559116,0.1647518210927463,0.019497559200555268,0.041984659263691985,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2434
1052,BS Computer Science,0.05242555569637072,0.05317735569423456,0.15701271881515716,0.2927788901422853,0.007030210148998085,0.0,0.023807244889778607,0.07968312723323935,0.06148174362870672,0.22748200224608614,0.03925757400499824,0.005863577500145124,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.2839
1053,BS Computer Science,0.017852110409259082,0.014710180151953673,0.43590187289569043,0.2305151330762551,0.007775931418643522,0.0,0.021760004748063944,0.07476338883572325,0.027805003203395916,0.12051566983585157,0.0,0.027654365369879433,0.02074634005528388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2537
1054,BS Computer Science,0.03673922187998371,0.05319391669428901,0.2530255400777575,0.12141817975323695,0.0,0.01808943399618719,0.056566970775726214,0.12117758675562125,0.05764405776339217,0.23882923367071182,0.030342547206720426,0.012973311426373695,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2373
1055,BS Computer Science,0.049810019674157796,0.0693509675065753,0.1833765642963466,0.2812137134240184,0.006393604102685351,0.007710981955642558,0.024547408852150218,0.05681283560285156,0.02868832210818807,0.2061282439325937,0.03228237696355513,0.030527021512785347,0.023157940068450057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2659
